,Provider,deductible_mean_ip,reimbursement_mean_ip,reimbursement_std_ip,DiagnosisGroupCode_nunique_ip,age_mean_ip,age_std_ip,inpatient_duration_mean_ip,inpatient_duration_std_ip,claim_duration_mean_ip,claim_duration_std_ip,total_claim_mean_ip,total_claim_std_ip,total_claim_amount_ip,covered_percentage_mean_ip,covered_percentage_std_ip,Race_nunique_ip,Gender_mean_ip,num_chronic_conditions_mean_ip,number_chronic_conditions_max_ip,claim_count_ip,attending_ratio_ip,operating_ratio_ip,other_ratio_ip,patient_ratio_ip,num_state_ip,num_county_ip,claim_freq_ip,mean_diagnosis_billed_ip,mean_procedures_billed_ip,total_reimbursement_ip,deductible_mean_op,reimbursement_mean_op,reimbursement_std_op,age_mean_op,age_std_op,claim_duration_mean_op,claim_duration_std_op,total_claim_mean_op,total_claim_std_op,total_claim_amount_op,covered_percentage_mean_op,covered_percentage_std_op,Race_nunique_op,Gender_mean_op,num_chronic_conditions_mean_op,number_chronic_conditions_max_op,claim_count_op,attending_ratio_op,operating_ratio_op,other_ratio_op,patient_ratio_op,num_state_op,num_county_op,claim_freq_op,mean_diagnosis_billed_op,mean_procedures_billed_op,total_reimbursement_op,inpatient_practice,outpatient_practice
5099,PRV57385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7777777777777777,243.66666666666666,485.30645941565814,68.85555555555555,12.038852003121333,0.6222222222222222,2.679836393537829,246.44444444444446,484.53687168776827,22180.0,0.923015873015873,0.24678342974967224,3.0,1.3,4.188888888888889,9.0,90.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.45555555555555555,14.0,15.0,7.5,2.533333333333333,0.0,21930.0,0,1
5100,PRV57386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,300.0,0.0,72.0,0.0,0.0,0.0,300.0,0.0,300.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.08333333333333333,2.0,0.0,300.0,0,1
5101,PRV57388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11111111111111,184.44444444444446,164.02066265497703,72.22222222222223,8.135996831639282,2.3333333333333335,6.6332495807108,195.55555555555554,168.5312368013057,1760.0,0.9629629629629629,0.11111111111111113,1.0,2.0,3.888888888888889,8.0,9.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.7777777777777778,2.0,2.0,0.75,3.4444444444444446,0.0,1660.0,0,1
5102,PRV57389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,635.0,1309.7442498442206,75.83333333333333,6.210206652492866,0.0,0.0,635.0,1309.7442498442206,3810.0,0.8333333333333334,0.408248290463863,2.0,2.0,3.8333333333333335,6.0,6.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,1.0,1.0,0.5,2.6666666666666665,0.0,3810.0,0,1
5103,PRV57390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4545454545454546,197.0909090909091,336.82984344375336,72.43636363636364,10.144810087782409,0.16363636363636364,0.9576908254607626,200.54545454545453,336.14050293060143,11030.0,0.9325953079178885,0.23241003812780628,3.0,1.4545454545454546,4.2,9.0,55.0,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.7636363636363637,13.0,15.0,4.583333333333333,2.618181818181818,0.0,10840.0,0,1
5104,PRV57391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,251.57894736842104,331.36524255963866,74.15789473684211,7.2591946132300755,1.3157894736842106,4.583213714547509,251.57894736842104,331.36524255963866,4780.0,0.9473684210526315,0.22941573387056177,4.0,1.5263157894736843,4.631578947368421,8.0,19.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.6842105263157895,6.0,6.0,1.5833333333333333,3.1578947368421053,0.0,4780.0,0,1
5105,PRV57392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,35.0,35.35533905932738,76.5,13.435028842544403,0.0,0.0,35.0,35.35533905932738,70.0,1.0,0.0,1.0,1.5,5.5,6.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,2.0,0.0,70.0,0,1
5106,PRV57393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,560.0,975.9866802369795,73.4,15.17563837207516,0.0,0.0,560.0,975.9866802369795,2800.0,1.0,0.0,3.0,1.2,5.2,8.0,5.0,0.4,0.2,0.0,1.0,3.0,3.0,0.4166666666666667,5.2,0.0,2800.0,0,1
5107,PRV57394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,414.375,816.038959445769,68.75,12.8244558039188,3.8125,7.304964065620036,414.375,816.038959445769,6630.0,0.9375,0.24999999999999997,3.0,1.625,3.625,8.0,16.0,0.3125,0.0625,0.3125,0.9375,4.0,4.0,1.3333333333333333,2.5625,0.0,6630.0,0,1
5108,PRV57396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,3.0,0.0,0.0,0,1
5109,PRV57397,1068.0,9285.714285714286,9464.218328601079,7.0,72.42857142857143,4.577377082170632,2.7142857142857144,1.4960264830861911,2.7142857142857144,1.4960264830861911,10353.714285714286,9464.218328601079,72476.0,0.8489594430995069,0.06857114791865287,2.0,1.4285714285714286,4.428571428571429,7.0,7.0,0.14285714285714285,0.2857142857142857,0.0,1.0,6.0,7.0,0.5833333333333334,7.571428571428571,0.8571428571428571,65000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
5110,PRV57398,1068.0,16866.666666666668,26123.807787788774,3.0,55.666666666666664,25.16611478423583,2.6666666666666665,2.0816659994661326,2.6666666666666665,2.0816659994661326,17934.666666666668,26123.807787788774,53804.0,0.6916522777671585,0.31157081641365225,1.0,1.6666666666666667,3.6666666666666665,5.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,3.0,3.0,0.25,5.0,0.6666666666666666,50600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
5111,PRV57399,1068.0,57000.0,0.0,1.0,57.0,0.0,17.0,0.0,15.0,0.0,58068.0,0.0,58068.0,0.9816077702004546,0.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,9.0,1.0,57000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
5112,PRV57400,1068.0,8375.0,5629.958132298017,8.0,75.625,9.148575220843329,4.125,1.7268882005337975,4.125,1.7268882005337975,9443.0,5629.958132298017,75544.0,0.8602810285410559,0.05678306565815082,1.0,1.5,6.125,8.0,8.0,0.375,0.25,0.25,0.75,6.0,8.0,0.6666666666666666,8.5,0.625,67000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
5113,PRV57401,1068.0,8125.0,5841.660722773961,8.0,75.375,5.755432216610667,6.0,5.237229365663818,6.0,5.237229365663818,9193.0,5841.660722773961,73544.0,0.7603290218518813,0.3142237916239921,2.0,1.75,5.125,9.0,8.0,0.125,0.125,0.0,1.0,8.0,8.0,0.6666666666666666,7.625,1.25,65000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
5114,PRV57402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,70.0,0.0,0.0,0.0,20.0,0.0,20.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.08333333333333333,1.0,0.0,20.0,0,1
5115,PRV57403,1068.0,11466.666666666666,8210.330310622332,15.0,72.73333333333333,13.166335137477741,7.466666666666667,7.462924232178569,7.466666666666667,7.462924232178569,12534.666666666666,8210.330310622332,188020.0,0.8877620306260495,0.05753584575060556,2.0,1.4,5.4,9.0,15.0,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.8666666666666667,12.0,14.0,1.25,8.066666666666666,0.8,172000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
5116,PRV57404,949.3333333333334,6888.888888888889,4728.753653037036,9.0,62.55555555555556,14.646766802874202,8.11111111111111,7.606649138162685,8.11111111111111,7.606649138162685,7838.222222222223,4537.5302141632565,70544.0,0.7584495517409249,0.300554111531382,1.0,1.6666666666666667,5.333333333333333,9.0,9.0,1.0,0.5555555555555556,0.2222222222222222,0.8888888888888888,9.0,8.0,0.75,7.444444444444445,0.6666666666666666,62000.0,2.4324324324324325,331.0810810810811,611.5089886855657,70.89189189189189,13.046463513543054,0.10810810810810811,0.5155247479663471,333.5135135135135,610.497139024219,12340.0,0.9081081081081082,0.2812456205865242,2.0,1.7297297297297298,4.162162162162162,10.0,37.0,0.5675675675675675,0.2702702702702703,0.2972972972972973,0.9459459459459459,7.0,10.0,3.0833333333333335,2.891891891891892,0.0,12250.0,1,1
5117,PRV57405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125,177.8125,236.0253454815339,75.0625,8.736048785755308,0.9375,3.8263728297511816,180.9375,234.33308765034,5790.0,0.8982142857142857,0.28754597193773535,1.0,1.6875,4.09375,8.0,32.0,0.71875,0.1875,0.34375,0.84375,7.0,8.0,2.6666666666666665,2.46875,0.0,5690.0,0,1
5118,PRV57406,1044.7826086956522,10630.434782608696,13522.588009454032,45.0,74.04347826086956,11.642749812153735,4.6521739130434785,3.6951463137734124,4.6521739130434785,3.6951463137734124,11675.217391304348,13536.889375025963,537060.0,0.8439315277396958,0.14602893232866448,2.0,1.5217391304347827,5.1521739130434785,9.0,46.0,0.08695652173913043,0.06521739130434782,0.021739130434782608,0.8695652173913043,20.0,37.0,3.8333333333333335,8.152173913043478,0.5652173913043478,489000.0,0.0,748.1818181818181,1249.1354586030268,71.77272727272727,14.69671754146165,1.5,4.9737405680328,748.1818181818181,1249.1354586030268,16460.0,1.0,0.0,2.0,1.6818181818181819,5.636363636363637,9.0,22.0,0.6818181818181818,0.18181818181818182,0.4090909090909091,0.9090909090909091,4.0,5.0,1.8333333333333333,2.4545454545454546,0.0,16460.0,1,1
5119,PRV57407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0414746543778803,289.6774193548387,548.5784550872391,70.97695852534562,12.700044618000286,1.8709677419354838,5.358615033537892,292.71889400921657,551.7937746003121,63520.0,0.95792457177267,0.1873409424451106,3.0,1.5852534562211982,4.350230414746544,9.0,217.0,0.08294930875576037,0.06451612903225806,0.08294930875576037,0.47465437788018433,26.0,47.0,18.083333333333332,2.6129032258064515,0.0,62860.0,0,1
5120,PRV57408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,157.27272727272728,311.5757713293209,74.16363636363636,10.870898351858092,0.6363636363636364,2.791280313986001,159.27272727272728,310.75686903080947,8760.0,0.8753246753246754,0.3299769174163901,2.0,1.5636363636363637,4.6,8.0,55.0,0.7636363636363637,0.23636363636363636,0.32727272727272727,0.9090909090909091,10.0,12.0,4.583333333333333,2.890909090909091,0.03636363636363636,8650.0,0,1
5121,PRV57409,1068.0,8583.333333333334,5992.144616199552,21.0,71.25,13.932289677299055,5.958333333333333,5.44920549986052,6.0,5.453359554878315,9651.333333333334,5992.144616199552,231632.0,0.8206675973670521,0.19101959123102857,1.0,1.625,4.791666666666667,8.0,24.0,0.7916666666666666,0.5,0.20833333333333334,0.9166666666666666,17.0,23.0,2.0,8.291666666666666,0.7083333333333334,206000.0,0.0,268.51063829787233,498.3798914369581,69.72340425531915,13.072876214014192,1.6808510638297873,5.188224053099663,268.51063829787233,498.3798914369581,12620.0,0.9574468085106383,0.20402970888857871,3.0,1.6170212765957446,4.0,8.0,47.0,0.5319148936170213,0.1702127659574468,0.2978723404255319,0.9148936170212766,10.0,9.0,3.9166666666666665,2.382978723404255,0.0,12620.0,1,1
5122,PRV57410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2821576763485476,239.46058091286307,465.5634125959582,71.14107883817428,13.440486616857493,1.1369294605809128,4.353390119493479,241.74273858921163,466.2781182307427,58260.0,0.9162947534476455,0.26609140099214806,3.0,1.5352697095435686,4.452282157676349,10.0,241.0,0.08298755186721991,0.04979253112033195,0.03319502074688797,0.5186721991701245,29.0,58.0,20.083333333333332,2.211618257261411,0.0,57710.0,0,1
5123,PRV57411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.241379310344827,295.17241379310343,595.4387379406836,73.0,14.053469322555195,2.103448275862069,5.906079359356321,302.41379310344826,594.8268365812368,8770.0,0.8863068465767117,0.2956657697435402,2.0,1.6551724137931034,4.068965517241379,9.0,29.0,0.7586206896551724,0.10344827586206896,0.3103448275862069,0.9310344827586207,9.0,13.0,2.4166666666666665,2.7241379310344827,0.0,8560.0,0,1
5124,PRV57412,1068.0,6555.555555555556,5410.894360249309,9.0,71.0,11.346805717910216,4.888888888888889,5.325515102890153,4.888888888888889,5.325515102890153,7623.555555555556,5410.894360249309,68612.0,0.7466265923968322,0.28824191721609915,1.0,1.3333333333333333,5.777777777777778,9.0,9.0,0.8888888888888888,0.4444444444444444,0.1111111111111111,0.7777777777777778,7.0,9.0,0.75,9.0,1.0,59000.0,4.429065743944637,316.1937716262976,648.1046435482858,69.10726643598616,13.434469909073188,1.6470588235294117,5.247353830477055,320.6228373702422,650.5507492834902,92660.0,0.9388723797969676,0.22160000514220607,3.0,1.5432525951557095,4.249134948096886,9.0,289.0,0.10380622837370242,0.08304498269896193,0.0726643598615917,0.3633217993079585,33.0,49.0,24.083333333333332,2.5986159169550174,0.0,91380.0,1,1
5125,PRV57413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3461538461538463,346.7307692307692,738.609507469872,68.03846153846153,14.029327179738116,0.5384615384615384,2.9668861240366993,348.0769230769231,738.0659369596667,18100.0,0.9273504273504274,0.25554571865562953,2.0,1.6153846153846154,4.596153846153846,8.0,52.0,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.5961538461538461,5.0,5.0,4.333333333333333,3.0961538461538463,0.0,18030.0,0,1
5126,PRV57414,1068.0,11833.333333333334,13102.536799728336,18.0,76.72222222222223,11.477884389788892,6.0,6.2497058754322,6.0,6.2497058754322,12901.333333333334,13102.536799728336,232224.0,0.8461537661653251,0.10334201218546493,1.0,1.3333333333333333,6.055555555555555,8.0,18.0,0.6666666666666666,0.4444444444444444,0.1111111111111111,0.8888888888888888,12.0,15.0,1.5,8.333333333333334,0.6666666666666666,213000.0,0.0,246.0,484.42864398289987,72.5,12.231562087939182,2.0,6.324555320336759,246.0,484.42864398289987,2460.0,0.9,0.31622776601683794,2.0,1.4,4.3,7.0,10.0,0.9,0.2,0.5,1.0,1.0,1.0,0.8333333333333334,1.6,0.0,2460.0,1,1
5127,PRV57415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.883720930232558,454.5348837209302,840.6645228301718,70.03488372093024,14.182381509479912,2.4069767441860463,6.049555952545791,459.4186046511628,838.681534807024,39510.0,0.9346329229366165,0.21755874872927555,2.0,1.5,4.651162790697675,8.0,86.0,0.10465116279069768,0.08139534883720931,0.09302325581395349,0.47674418604651164,16.0,21.0,7.166666666666667,3.058139534883721,0.0,39090.0,0,1
5128,PRV57416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,171.42857142857142,202.68436639502409,69.0,11.916375287812986,0.0,0.0,171.42857142857142,202.68436639502409,1200.0,1.0,0.0,1.0,1.4285714285714286,4.571428571428571,7.0,7.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.8571428571428571,0.0,0.0,0.5833333333333334,2.7142857142857144,0.0,1200.0,0,1
5129,PRV57417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,291.1111111111111,753.9138618642789,73.66666666666667,9.178779875342908,0.0,0.0,291.1111111111111,753.9138618642789,2620.0,1.0,0.0,1.0,1.5555555555555556,3.6666666666666665,9.0,9.0,0.6666666666666666,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.75,2.2222222222222223,0.0,2620.0,0,1
5130,PRV57419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.882352941176471,288.2352941176471,625.7019587443135,65.94117647058823,12.497352660840285,1.1764705882352942,4.85071250072666,294.11764705882354,626.2892584853405,5000.0,0.8676470588235294,0.3321055820775357,1.0,1.411764705882353,4.176470588235294,8.0,17.0,0.47058823529411764,0.23529411764705882,0.23529411764705882,1.0,7.0,8.0,1.4166666666666667,1.8235294117647058,0.0,4900.0,0,1
5131,PRV57421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,230.85714285714286,502.97568312506525,72.17142857142858,13.593869107466215,0.9714285714285714,3.823193262534484,240.85714285714286,501.2007430899815,8430.0,0.9234025234025235,0.2300841754308812,1.0,1.6571428571428573,5.228571428571429,8.0,35.0,0.6285714285714286,0.22857142857142856,0.4,0.9428571428571428,11.0,11.0,2.9166666666666665,2.8857142857142857,0.0,8080.0,0,1
5132,PRV57422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9423076923076925,323.2692307692308,594.3380789195418,74.74038461538461,12.00242305011516,1.2596153846153846,4.543201882569211,327.21153846153845,594.3332018464287,34030.0,0.945608558108558,0.2136126185472616,2.0,1.7403846153846154,4.240384615384615,10.0,104.0,0.09615384615384616,0.0673076923076923,0.08653846153846154,0.5769230769230769,17.0,18.0,8.666666666666666,2.5865384615384617,0.0,33620.0,0,1
5133,PRV57423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.808510638297872,454.8936170212766,855.4044869316034,73.34042553191489,11.38129013040163,3.5106382978723403,7.356961625992586,461.70212765957444,852.7176992185586,21700.0,0.9080657239769173,0.25390765178058244,3.0,1.6595744680851063,4.0638297872340425,9.0,47.0,0.44680851063829785,0.2127659574468085,0.1702127659574468,0.8723404255319149,14.0,11.0,3.9166666666666665,2.5531914893617023,0.0,21380.0,0,1
5134,PRV57424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,312.89473684210526,648.3071840080252,68.71052631578948,11.401535920091055,3.210526315789474,6.763007066414307,312.89473684210526,648.3071840080252,11890.0,0.9473684210526315,0.22629428592141426,2.0,1.5789473684210527,4.657894736842105,8.0,38.0,0.39473684210526316,0.18421052631578946,0.18421052631578946,0.7368421052631579,11.0,10.0,3.1666666666666665,2.9473684210526314,0.0,11890.0,0,1
5135,PRV57425,1034.625,9756.25,9356.968681321201,32.0,69.65625,13.299549774091918,5.46875,5.690877674812332,5.46875,5.690877674812332,10790.875,9369.01392460033,345308.0,0.8191974283677416,0.2114839697824866,2.0,1.5,5.46875,11.0,32.0,0.4375,0.34375,0.1875,0.84375,23.0,25.0,2.6666666666666665,8.34375,0.78125,312200.0,0.21739130434782608,364.3478260869565,1058.9288641008854,70.6195652173913,12.963043320014753,1.8043478260869565,5.235632628493398,364.5652173913044,1058.8760504447373,33540.0,0.9329710144927535,0.24838892684591973,3.0,1.565217391304348,4.673913043478261,9.0,92.0,0.30434782608695654,0.14130434782608695,0.18478260869565216,0.8586956521739131,11.0,14.0,7.666666666666667,2.5434782608695654,0.0,33520.0,1,1
5136,PRV57426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,270.6666666666667,653.0291001553587,69.3,10.335556531390038,0.36666666666666664,2.5839574606003275,272.6666666666667,656.3196479048822,16360.0,0.9402267906673193,0.22904454096157528,1.0,1.5833333333333333,4.666666666666667,10.0,60.0,0.31666666666666665,0.08333333333333333,0.2,0.55,14.0,16.0,5.0,2.316666666666667,0.0,16240.0,0,1
5137,PRV57427,1068.0,7857.142857142857,3977.961264790775,14.0,74.14285714285714,16.672672910425067,5.214285714285714,3.906179944426749,5.214285714285714,3.906179944426749,8925.142857142857,3977.961264790775,124952.0,0.86246519651762,0.047782488958821985,1.0,1.7857142857142858,6.0,8.0,14.0,0.7857142857142857,0.6428571428571429,0.2857142857142857,0.8571428571428571,11.0,13.0,1.1666666666666667,8.0,0.7857142857142857,110000.0,0.0,224.375,391.28793745782656,74.3125,9.228353049163214,1.25,3.714835124201342,224.375,391.28793745782656,3590.0,0.9375,0.25,2.0,1.625,4.6875,11.0,16.0,0.5,0.1875,0.1875,0.9375,4.0,4.0,1.3333333333333333,2.8125,0.0,3590.0,1,1
5138,PRV57429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7662337662337664,269.4155844155844,525.6980880272807,70.31818181818181,14.805803731091018,1.7792207792207793,5.297979332704261,273.1818181818182,528.4404289865814,42070.0,0.9627875518637982,0.16436829793635022,3.0,1.5974025974025974,4.896103896103896,10.0,154.0,0.2857142857142857,0.12337662337662338,0.13636363636363635,0.5194805194805194,23.0,33.0,12.833333333333334,2.7337662337662336,0.0,41490.0,0,1
5139,PRV57431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,566.6666666666666,749.5254537352962,73.375,5.632302023769368,1.7083333333333333,5.6374459732621185,566.6666666666666,749.5254537352962,13600.0,0.9583333333333334,0.2041241452319315,2.0,1.5416666666666667,4.291666666666667,7.0,24.0,0.3333333333333333,0.08333333333333333,0.2916666666666667,0.7916666666666666,4.0,5.0,2.0,2.7083333333333335,0.0,13600.0,0,1
5140,PRV57432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2916666666666665,279.5833333333333,647.6042866262835,70.08333333333333,12.987446202593034,1.7708333333333333,5.300500110219763,281.875,646.9656054852151,13530.0,0.9619791666666666,0.17018369169353367,1.0,1.5,4.25,11.0,48.0,0.625,0.16666666666666666,0.2708333333333333,0.8541666666666666,9.0,12.0,4.0,2.5,0.0,13420.0,0,1
5141,PRV57433,1068.0,7875.0,5596.129614891587,16.0,61.3125,13.219776851369314,4.9375,4.8506872365332585,4.9375,4.8506872365332585,8943.0,5596.129614891587,143088.0,0.7958041329459173,0.2272308247261208,2.0,1.625,5.0625,7.0,16.0,0.75,0.4375,0.0,1.0,12.0,15.0,1.3333333333333333,7.875,0.6875,126000.0,7.407407407407407,287.037037037037,562.0368269328898,71.0925925925926,9.13477394566689,0.4444444444444444,1.849698258581313,294.44444444444446,579.8720309922217,15900.0,0.9278692272519433,0.2539239607928573,2.0,1.462962962962963,3.8703703703703702,10.0,54.0,0.6481481481481481,0.14814814814814814,0.3148148148148148,0.8888888888888888,5.0,5.0,4.5,2.3518518518518516,0.0,15500.0,1,1
5142,PRV57434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0569620253164556,265.7911392405063,533.2020737739051,70.56962025316456,12.52977005507732,1.3227848101265822,4.422552573778182,267.8481012658228,532.9312076540662,84640.0,0.9521379405873077,0.19888262637722043,3.0,1.5949367088607596,4.379746835443038,11.0,316.0,0.03164556962025317,0.028481012658227847,0.028481012658227847,0.4778481012658228,30.0,66.0,26.333333333333332,2.569620253164557,0.0,83990.0,0,1
5143,PRV57435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,194.4,268.8878328721229,74.12,15.6213529076923,1.84,5.535341001239218,194.8,268.7489534863346,4870.0,0.9163636363636364,0.2763895522139047,1.0,1.56,4.12,10.0,25.0,0.64,0.12,0.28,0.84,5.0,7.0,2.0833333333333335,2.28,0.0,4860.0,0,1
5144,PRV57436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.902439024390244,267.0731707317073,510.8485289322023,71.1951219512195,14.859709809069493,1.0,4.358898943540673,270.9756097560976,509.66069535549224,11110.0,0.9146341463414634,0.250338524190279,2.0,1.4878048780487805,3.6341463414634148,9.0,41.0,0.5609756097560976,0.14634146341463414,0.2926829268292683,0.7804878048780488,8.0,11.0,3.4166666666666665,2.0,0.0,10950.0,0,1
5145,PRV57437,1068.0,9000.0,7375.63556583431,6.0,67.0,10.01998003990028,6.333333333333333,6.022181221672648,6.333333333333333,6.022181221672648,10068.0,7375.63556583431,60408.0,0.8392438681733395,0.10843995613360256,2.0,2.0,5.0,8.0,6.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,1.0,5.0,5.0,0.5,7.5,0.5,54000.0,9.523809523809524,436.6666666666667,868.1148157549976,64.85714285714286,15.16998917035116,0.0,0.0,446.1904761904762,865.4101697488666,9370.0,0.8991596638655462,0.26037013507500056,2.0,1.5238095238095237,4.857142857142857,8.0,21.0,0.6190476190476191,0.14285714285714285,0.2857142857142857,1.0,6.0,6.0,1.75,2.4761904761904763,0.0,9170.0,1,1
5146,PRV57438,1068.0,5500.0,3000.0,4.0,70.0,10.61445555206044,4.5,4.203173404306164,4.5,4.203173404306164,6568.0,3000.0,26272.0,0.8091181936323812,0.08343368247132087,1.0,1.5,4.25,5.0,4.0,0.25,0.25,0.0,0.75,4.0,4.0,0.3333333333333333,7.25,1.0,22000.0,0.0,218.0,329.1335426371625,71.6,15.079050957463398,2.1,6.29726572057711,218.0,329.1335426371625,2180.0,0.9,0.31622776601683794,2.0,1.7,4.9,9.0,10.0,0.5,0.2,0.3,0.9,3.0,3.0,0.8333333333333334,2.3,0.0,2180.0,1,1
5147,PRV57440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,82.5,85.39125638299666,70.75,1.8929694486000928,5.0,10.0,82.5,85.39125638299666,330.0,1.0,0.0,1.0,2.0,3.0,4.0,4.0,0.75,0.25,0.25,0.75,2.0,2.0,0.3333333333333333,2.5,0.0,330.0,0,1
5148,PRV57441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,360.27027027027026,639.273930979563,75.33783783783784,11.305565397610355,1.6756756756756757,5.001665772131576,360.27027027027026,639.273930979563,26660.0,0.9459459459459459,0.22766786020951793,2.0,1.472972972972973,5.054054054054054,11.0,74.0,0.0945945945945946,0.08108108108108109,0.05405405405405406,0.527027027027027,15.0,17.0,6.166666666666667,2.918918918918919,0.0,26660.0,0,1
5149,PRV57443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3076923076923075,649.8076923076923,2270.479339892976,71.38461538461539,8.742848833848345,1.0,3.678234870791407,652.1153846153846,2271.002487922642,33910.0,0.9694021432600113,0.15725716851447538,1.0,1.5384615384615385,4.230769230769231,8.0,52.0,0.15384615384615385,0.11538461538461539,0.1346153846153846,0.4230769230769231,4.0,5.0,4.333333333333333,2.8846153846153846,0.0,33790.0,0,1
5150,PRV57444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,580.7692307692307,1144.6357611227363,69.46153846153847,17.872769719209654,2.3846153846153846,5.965714005024343,580.7692307692307,1144.6357611227363,7550.0,0.9230769230769231,0.2773500981126145,1.0,1.5384615384615385,3.6923076923076925,7.0,13.0,0.6153846153846154,0.15384615384615385,0.15384615384615385,1.0,2.0,2.0,1.0833333333333333,3.1538461538461537,0.0,7550.0,0,1
5151,PRV57445,1068.0,4000.0,5656.85424949238,2.0,77.5,14.849242404917497,0.5,0.7071067811865476,0.5,0.7071067811865476,5068.0,5656.85424949238,10136.0,0.4411116012351125,0.6238260089868086,1.0,1.0,6.5,7.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.16666666666666666,6.5,0.0,8000.0,3.5714285714285716,505.35714285714283,1597.9998659038026,64.21428571428571,13.261911886236726,0.9285714285714286,3.905632887762015,508.92857142857144,1597.171897067773,14250.0,0.9464285714285714,0.20813482606259293,1.0,1.8214285714285714,3.5357142857142856,9.0,28.0,0.25,0.10714285714285714,0.17857142857142858,0.6428571428571429,5.0,5.0,2.3333333333333335,2.3214285714285716,0.0,14150.0,1,1
5152,PRV57446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,700.0,978.3367810436532,79.125,7.039429765866795,5.0,9.258200997725513,700.0,978.3367810436532,5600.0,0.625,0.5175491695067657,2.0,1.625,5.75,8.0,8.0,0.375,0.125,0.125,0.875,0.0,0.0,0.6666666666666666,2.875,0.0,5600.0,0,1
